epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,2838.01,0.58261,0.37338,0.97919,0.92107,0.88261,0.92752,0.68919,0.87444,0.50234,1.06768,0.00105968,0.00105968,0.00105968
186,2853.26,0.58039,0.37591,0.9889,0.92277,0.86473,0.92905,0.68737,0.86773,0.50237,1.05735,0.00105638,0.00105638,0.00105638
187,2868.49,0.59316,0.38902,0.97614,0.91936,0.87985,0.9306,0.68929,0.87335,0.48801,1.06541,0.00105308,0.00105308,0.00105308
188,2884.2,0.58545,0.38103,0.97504,0.93359,0.8625,0.92709,0.68386,0.87441,0.49552,1.07423,0.00104978,0.00104978,0.00104978
189,2899.46,0.58288,0.3798,0.9789,0.92508,0.87379,0.93112,0.68968,0.8762,0.49115,1.07991,0.00104648,0.00104648,0.00104648
190,2914.61,0.5683,0.37292,0.97016,0.92592,0.87716,0.93448,0.69873,0.86673,0.48617,1.06453,0.00104318,0.00104318,0.00104318
191,2929.86,0.57957,0.37668,0.97678,0.91967,0.88371,0.92376,0.68582,0.86278,0.50574,1.05922,0.00103987,0.00103987,0.00103987
192,2945.27,0.57495,0.36953,0.97212,0.93389,0.85791,0.92332,0.68909,0.85712,0.49718,1.06277,0.00103657,0.00103657,0.00103657
193,2960.65,0.58196,0.37141,0.9711,0.93509,0.86178,0.9272,0.69133,0.86579,0.49593,1.06088,0.00103327,0.00103327,0.00103327
194,2975.91,0.57452,0.36824,0.96883,0.92867,0.87842,0.92974,0.68987,0.87412,0.49317,1.07263,0.00102997,0.00102997,0.00102997
195,2991.24,0.58463,0.37559,0.97419,0.92889,0.86003,0.92411,0.68987,0.85937,0.49885,1.06281,0.00102667,0.00102667,0.00102667
196,3006.55,0.57231,0.36904,0.96864,0.93593,0.86445,0.93139,0.69561,0.86594,0.49047,1.06781,0.00102337,0.00102337,0.00102337
197,3021.85,0.58438,0.37304,0.9757,0.92182,0.88246,0.93022,0.69201,0.87184,0.49494,1.07467,0.00102007,0.00102007,0.00102007
198,3037.22,0.58936,0.37471,0.9755,0.91814,0.87958,0.93106,0.6907,0.86842,0.48735,1.06525,0.00101677,0.00101677,0.00101677
199,3052.5,0.57708,0.37118,0.97539,0.92367,0.86828,0.92932,0.68984,0.87656,0.50441,1.07512,0.00101347,0.00101347,0.00101347
200,3067.76,0.57151,0.36815,0.96726,0.92713,0.87353,0.9361,0.69786,0.87957,0.48041,1.07842,0.00101017,0.00101017,0.00101017
201,3083.05,0.57298,0.36998,0.97,0.92006,0.88041,0.92846,0.69441,0.87675,0.48496,1.07539,0.00100687,0.00100687,0.00100687
202,3098.33,0.57144,0.37206,0.96965,0.94079,0.8641,0.9211,0.69178,0.8709,0.50463,1.06045,0.00100357,0.00100357,0.00100357
203,3113.7,0.57798,0.37106,0.97101,0.92804,0.86835,0.92622,0.69201,0.87831,0.48876,1.07302,0.00100027,0.00100027,0.00100027
204,3129.31,0.56886,0.36518,0.96614,0.93526,0.8715,0.92839,0.69743,0.86176,0.48739,1.06039,0.000996966,0.000996966,0.000996966
205,3144.58,0.57219,0.36844,0.97094,0.92224,0.87355,0.92994,0.69713,0.86026,0.49564,1.0645,0.000993665,0.000993665,0.000993665
206,3159.74,0.56993,0.36509,0.97685,0.93177,0.85923,0.92566,0.68926,0.87246,0.50784,1.07044,0.000990365,0.000990365,0.000990365
207,3174.99,0.57328,0.37042,0.9728,0.93884,0.8552,0.92508,0.69383,0.87011,0.49562,1.07232,0.000987064,0.000987064,0.000987064
208,3190.27,0.56105,0.35957,0.95918,0.93103,0.86804,0.92692,0.69302,0.86333,0.49725,1.06347,0.000983763,0.000983763,0.000983763
209,3205.54,0.57346,0.36917,0.96033,0.93757,0.86449,0.92575,0.69196,0.86392,0.508,1.07023,0.000980463,0.000980463,0.000980463
210,3220.87,0.55858,0.36179,0.96383,0.92696,0.85949,0.92435,0.69733,0.84897,0.49023,1.05614,0.000977162,0.000977162,0.000977162
211,3236.04,0.56499,0.36632,0.96371,0.94076,0.85589,0.93097,0.69617,0.84838,0.47236,1.05182,0.000973861,0.000973861,0.000973861
212,3251.73,0.5671,0.37002,0.96268,0.93867,0.86169,0.92723,0.6935,0.85461,0.48368,1.0653,0.000970561,0.000970561,0.000970561
213,3267.1,0.55624,0.36059,0.97178,0.9367,0.86268,0.92457,0.68924,0.86119,0.49536,1.06924,0.00096726,0.00096726,0.00096726
214,3282.73,0.5578,0.35761,0.96042,0.93401,0.87164,0.92857,0.69808,0.85879,0.47902,1.07194,0.000963959,0.000963959,0.000963959
215,3298.01,0.55808,0.35857,0.95847,0.93033,0.86038,0.92732,0.68802,0.86421,0.48462,1.0693,0.000960659,0.000960659,0.000960659
216,3313.37,0.56224,0.36662,0.96436,0.91298,0.86718,0.92474,0.69275,0.86067,0.49624,1.067,0.000957358,0.000957358,0.000957358
217,3328.69,0.55728,0.35593,0.95816,0.92048,0.86941,0.92633,0.69289,0.87415,0.49328,1.0887,0.000954057,0.000954057,0.000954057
218,3343.96,0.55329,0.35938,0.95548,0.92845,0.85101,0.9256,0.69302,0.8761,0.49941,1.08211,0.000950757,0.000950757,0.000950757
219,3359.18,0.55163,0.35705,0.96538,0.92812,0.85682,0.92758,0.69223,0.87079,0.49011,1.07707,0.000947456,0.000947456,0.000947456
220,3374.48,0.56881,0.36558,0.96729,0.92704,0.8713,0.92897,0.69139,0.86643,0.49105,1.06312,0.000944155,0.000944155,0.000944155
221,3389.66,0.55853,0.35956,0.96086,0.91813,0.87019,0.92605,0.69888,0.86272,0.49689,1.06433,0.000940855,0.000940855,0.000940855
222,3405,0.55211,0.3525,0.95551,0.93581,0.85959,0.92614,0.69649,0.86751,0.49713,1.06446,0.000937554,0.000937554,0.000937554
223,3420.32,0.55764,0.3583,0.96811,0.93015,0.8598,0.92408,0.68899,0.86309,0.49366,1.064,0.000934253,0.000934253,0.000934253
224,3435.6,0.54724,0.34997,0.95001,0.8916,0.88735,0.92531,0.6924,0.85802,0.49054,1.05858,0.000930953,0.000930953,0.000930953
225,3450.93,0.5439,0.3515,0.95817,0.92337,0.87656,0.92972,0.69799,0.86754,0.48297,1.07908,0.000927652,0.000927652,0.000927652
226,3466.21,0.54457,0.35079,0.95558,0.92858,0.86652,0.92414,0.68836,0.87089,0.48472,1.07067,0.000924352,0.000924352,0.000924352
227,3481.5,0.56329,0.36112,0.96408,0.94503,0.8583,0.92717,0.68765,0.86247,0.48305,1.06485,0.000921051,0.000921051,0.000921051
228,3496.77,0.54892,0.35317,0.95599,0.93566,0.8584,0.92528,0.69031,0.85886,0.4794,1.0552,0.00091775,0.00091775,0.00091775
229,3512.15,0.54506,0.35051,0.95104,0.94023,0.86833,0.92899,0.69301,0.8617,0.47776,1.06264,0.00091445,0.00091445,0.00091445
230,3527.48,0.5419,0.34784,0.95177,0.94632,0.85458,0.92269,0.69236,0.86311,0.50365,1.06759,0.000911149,0.000911149,0.000911149
231,3543.02,0.55816,0.35748,0.95758,0.93738,0.86805,0.92362,0.68899,0.87212,0.50384,1.06983,0.000907848,0.000907848,0.000907848
232,3558.31,0.5363,0.34858,0.95338,0.94447,0.85727,0.9254,0.68498,0.8702,0.49483,1.07939,0.000904548,0.000904548,0.000904548
233,3573.79,0.55102,0.35456,0.95419,0.91464,0.8802,0.92777,0.68455,0.8682,0.49531,1.07343,0.000901247,0.000901247,0.000901247
234,3589.19,0.5476,0.35291,0.95522,0.93201,0.86857,0.92529,0.68891,0.86957,0.49736,1.07315,0.000897946,0.000897946,0.000897946
235,3604.47,0.55069,0.35489,0.9549,0.92146,0.86258,0.92648,0.6951,0.86182,0.49276,1.06267,0.000894646,0.000894646,0.000894646
236,3619.77,0.54811,0.35198,0.95418,0.93322,0.86538,0.92501,0.69117,0.86367,0.49462,1.06771,0.000891345,0.000891345,0.000891345
237,3635.12,0.53609,0.34208,0.95413,0.92666,0.87655,0.92749,0.69196,0.86237,0.48866,1.07656,0.000888044,0.000888044,0.000888044
238,3650.41,0.54469,0.3474,0.9534,0.94689,0.86081,0.92528,0.69338,0.85563,0.48646,1.06721,0.000884744,0.000884744,0.000884744
239,3665.62,0.54221,0.34723,0.9585,0.94094,0.86812,0.9302,0.69438,0.86398,0.49524,1.06384,0.000881443,0.000881443,0.000881443
240,3680.95,0.55065,0.35522,0.96127,0.93835,0.87756,0.92792,0.69273,0.8656,0.48003,1.0634,0.000878142,0.000878142,0.000878142
